Centro,Dosquebradas,Ventorrillo,Cuba,Naranjito
245628806.686,280799673.118,,379274072.171,
214965683.439,236312158.378,,122008339.613,
,269700531.199,,161947088.141,
,335078578.69,,269509273.816,
,988528032.858,,290591836.771,
,480581864.539,,139535242.886,
,208281170.843,,201497572.357,
,88524730.9556,,66556183.9032,
,279561764.233,,37385448.4313,
,734764846.837,,6412523.16971,
,206092534.429,,269340781.384,
,16363632.4854,,256959730.405,
,731091787.435,,1067909186.18,
,597085440.836,,24009091.5135,
,22518973.7712,,636413950.75,
,206835495.528,,11850084.34,
,987937173.281,,75727968.0246,
,428251712.032,,39209302.4861,
,416084638.663,,308737670.047,
,530127773.641,,631763964.453,
,210760853.961,,292686349.204,
,316531788.859,,388087948.874,
,89718018.6284,,485164485.583,
,306183150.025,,45119536.4194,
,333912288.215,,360459129.091,
,99947236.1811,,371716596.037,
,91009060.0214,,57213742.9576,
,71522454.697,,317531907.918,
,251482410.688,,509047536.835,
,162159867.026,,131858111.713,
,383215485.318,,148026442.268,
,543412365.482,,179660354.642,
,330296777.959,,6411480.27119,
,400437246.171,,28819436.1151,
,176474253.708,,600595202.335,
,136137666.322,,556051582.359,
,338300146.686,,249813003.176,
,188193953.557,,179735892.174,
,319160717.945,,111730008.236,
,427542994.882,,1046774.07263,
,215428924.025,,148548861.899,
,329317317.985,,74022334.9503,
,-34464336.8129,,335063530.544,
,581643627.542,,96301136.3555,
,428722724.549,,67789649.8018,
,223297064.131,,773119525.72,
,536413104.321,,129014559.435,
,335905451.089,,218648576.785,
,764847518.932,,273400598.12,
,200868661.1,,190344096.482,
,685979651.634,,271971915.685,
,399451813.914,,269555511.116,
,246757568.843,,114064802.15,
,261545867.364,,477187781.734,
,598446115.348,,,
,437504521.394,,,
,467789436.955,,,
,344844597.113,,,
,114837044.315,,,
,424278341.732,,,
,449710554.368,,,
,106730135.273,,,
,113411355.122,,,
,435725323.035,,,
,113563177.732,,,
,238158889.921,,,
,346276285.911,,,
,65637617.5423,,,
,245894778.714,,,
,83848057.7691,,,
,191058542.445,,,
,386655304.777,,,
,520298466.048,,,
,405191063.353,,,
,94817836.8434,,,
,174725584.342,,,
,325132993.999,,,
,272206200.938,,,
,25834158.2983,,,
,248813467.062,,,
,441306037.856,,,
,161272196.42,,,
,443554150.098,,,
,34060207.2691,,,
,154670050.675,,,
,34224231.3775,,,
,544683288.397,,,
,97976344.9864,,,
,144468983.849,,,
,69323791.4707,,,
,98101611.0597,,,
,521851003.731,,,
,290207350.108,,,
,189099972.847,,,
,115088213.381,,,
,644858022.691,,,
,197759999.884,,,
,285338230.293,,,
,243242548.949,,,
,326813401.569,,,
,103040488.404,,,
,588538448.279,,,
,196691347.563,,,
,280536447.264,,,
,64397233.1804,,,
,72730397.4879,,,
,151143843.293,,,
,634345827.973,,,
,315877379.834,,,
,684841253.788,,,
,103323155.587,,,
,512132975.482,,,
,602720806.537,,,
,462952035.217,,,
,386137598.043,,,
,233680493.791,,,
,507073142.897,,,
,712552.756206,,,
,183304380.311,,,
,400585480.129,,,
,611148518.081,,,
,415431945.675,,,
,179111507.29,,,
,162317783.842,,,
,322253120.594,,,
,661112255.803,,,
,825517000.26,,,
,384620686.148,,,
,229830482.403,,,
,171291259.741,,,
,147035570.193,,,
,825158538.817,,,
,810494460.464,,,
,557125860.302,,,
,76044691.5241,,,
,268373630.261,,,
,827769358.686,,,
,199331529.485,,,
,117296070.004,,,
,303501224.655,,,
,270718489.872,,,
,282162604.386,,,
,457150474.745,,,
,799837097.954,,,
,381920542.67,,,
,327740548.174,,,
,218437528.128,,,
,-34374802.9524,,,
,608945145.721,,,
,42900986.3789,,,
,258001716.818,,,
,584587981.675,,,
,85230932.9679,,,
,222292918.622,,,
,293695378.621,,,
,303909386.26,,,
,172430416.612,,,
,136525511.106,,,
,340951123.436,,,
,-71220687.5216,,,
,263263759.692,,,
,399305280.264,,,
,499088137.61,,,
,251305289.155,,,
,696789337.613,,,
,878903963.56,,,
,102871904.994,,,
,686857440.547,,,
,142415142.427,,,
,633640273.108,,,
,414214125.996,,,
,25881874.0048,,,
,276025393.968,,,
,250441584.217,,,
,688028309.363,,,
,34921987.9724,,,
,33758584.0186,,,
,117216405.5,,,
,154221625.909,,,
